date,archetype_name,n_homes_this_arch,n_homes_total,temperature_c,archetype_prevalence
2017-03-11,All-daytime plateau,2,5,11.01736111111111,0.4
2017-03-11,Early-morning peak,1,5,11.01736111111111,0.2
2017-03-11,Evening peak,1,5,11.01736111111111,0.2
2017-03-11,Late-afternoon peak,1,5,11.01736111111111,0.2
2017-03-12,Evening peak,4,6,9.756250000000001,0.6666666666666666
2017-03-12,Morning peak,2,6,9.756250000000001,0.3333333333333333
2017-03-13,All-daytime plateau,1,6,9.375,0.16666666666666666
2017-03-13,Evening peak,3,6,9.375,0.5
2017-03-13,Late-afternoon peak,1,6,9.375,0.16666666666666666
2017-03-13,Morning peak,1,6,9.375,0.16666666666666666
2017-03-14,Early-morning peak,1,6,10.603571428571428,0.16666666666666666
2017-03-14,Evening peak,2,6,10.603571428571428,0.3333333333333333
2017-03-14,Late-afternoon peak,3,6,10.603571428571428,0.5
2017-03-15,Early-morning peak,1,7,9.506250000000001,0.14285714285714285
2017-03-15,Evening peak,5,7,9.506250000000001,0.7142857142857143
2017-03-15,Morning peak,1,7,9.506250000000001,0.14285714285714285
2017-03-16,Early-morning peak,1,7,9.000694444444443,0.14285714285714285
2017-03-16,Evening peak,4,7,9.000694444444443,0.5714285714285714
2017-03-16,Morning peak,2,7,9.000694444444443,0.2857142857142857
2017-03-17,Early-morning peak,3,6,7.166666666666667,0.5
2017-03-17,Evening peak,2,6,7.166666666666667,0.3333333333333333
2017-03-17,Morning peak,1,6,7.166666666666667,0.16666666666666666
2017-03-18,All-daytime plateau,1,5,8.681944444444445,0.2
2017-03-18,Evening peak,1,5,8.681944444444445,0.2
2017-03-18,Late-afternoon peak,3,5,8.681944444444445,0.6
2017-03-21,Early-morning peak,3,5,3.7762237762237763,0.6
2017-03-21,Evening peak,1,5,3.7762237762237763,0.2
2017-03-21,Late-afternoon peak,1,5,3.7762237762237763,0.2
2017-03-22,All-daytime plateau,1,6,3.3618055555555557,0.16666666666666666
2017-03-22,Early-morning peak,1,6,3.3618055555555557,0.16666666666666666
2017-03-22,Evening peak,3,6,3.3618055555555557,0.5
2017-03-22,Late-afternoon peak,1,6,3.3618055555555557,0.16666666666666666
2017-03-23,Early-morning peak,3,6,5.784027777777777,0.5
2017-03-23,Evening peak,3,6,5.784027777777777,0.5
2017-03-24,Early-morning peak,1,6,7.5055555555555555,0.16666666666666666
2017-03-24,Evening peak,5,6,7.5055555555555555,0.8333333333333334
2017-03-25,All-daytime plateau,1,6,10.457638888888889,0.16666666666666666
2017-03-25,Evening peak,3,6,10.457638888888889,0.5
2017-03-25,Morning peak,2,6,10.457638888888889,0.3333333333333333
2017-03-26,All-daytime plateau,1,6,9.004166666666666,0.16666666666666666
2017-03-26,Early-morning peak,1,6,9.004166666666666,0.16666666666666666
2017-03-26,Late-afternoon peak,2,6,9.004166666666666,0.3333333333333333
2017-03-26,Morning peak,2,6,9.004166666666666,0.3333333333333333
2017-03-27,All-daytime plateau,1,6,8.372222222222222,0.16666666666666666
2017-03-27,Early-morning peak,1,6,8.372222222222222,0.16666666666666666
2017-03-27,Evening peak,2,6,8.372222222222222,0.3333333333333333
2017-03-27,Late-afternoon peak,2,6,8.372222222222222,0.3333333333333333
2017-03-28,All-daytime plateau,1,7,7.847222222222222,0.14285714285714285
2017-03-28,Early-morning peak,2,7,7.847222222222222,0.2857142857142857
2017-03-28,Evening peak,2,7,7.847222222222222,0.2857142857142857
2017-03-28,Late-afternoon peak,2,7,7.847222222222222,0.2857142857142857
2017-03-29,All-daytime plateau,1,7,9.92013888888889,0.14285714285714285
2017-03-29,Early-morning peak,1,7,9.92013888888889,0.14285714285714285
2017-03-29,Evening peak,3,7,9.92013888888889,0.42857142857142855
2017-03-29,Late-afternoon peak,1,7,9.92013888888889,0.14285714285714285
2017-03-29,Morning peak,1,7,9.92013888888889,0.14285714285714285
2017-03-30,Early-morning peak,1,7,13.15763888888889,0.14285714285714285
2017-03-30,Evening peak,3,7,13.15763888888889,0.42857142857142855
2017-03-30,Late-afternoon peak,2,7,13.15763888888889,0.2857142857142857
2017-03-30,Morning peak,1,7,13.15763888888889,0.14285714285714285
2017-03-31,All-daytime plateau,1,7,12.971527777777778,0.14285714285714285
2017-03-31,Early-morning peak,3,7,12.971527777777778,0.42857142857142855
2017-03-31,Evening peak,3,7,12.971527777777778,0.42857142857142855
2017-04-01,Early-morning peak,2,7,11.389583333333333,0.2857142857142857
2017-04-01,Late-afternoon peak,3,7,11.389583333333333,0.42857142857142855
2017-04-01,Morning peak,2,7,11.389583333333333,0.2857142857142857
2017-04-02,Evening peak,4,6,10.81111111111111,0.6666666666666666
2017-04-02,Late-afternoon peak,1,6,10.81111111111111,0.16666666666666666
2017-04-02,Morning peak,1,6,10.81111111111111,0.16666666666666666
2017-04-03,All-daytime plateau,1,7,10.122222222222222,0.14285714285714285
2017-04-03,Early-morning peak,1,7,10.122222222222222,0.14285714285714285
2017-04-03,Evening peak,3,7,10.122222222222222,0.42857142857142855
2017-04-03,Late-afternoon peak,1,7,10.122222222222222,0.14285714285714285
2017-04-03,Morning peak,1,7,10.122222222222222,0.14285714285714285
2017-04-04,All-daytime plateau,1,7,10.53263888888889,0.14285714285714285
2017-04-04,Early-morning peak,1,7,10.53263888888889,0.14285714285714285
2017-04-04,Evening peak,4,7,10.53263888888889,0.5714285714285714
2017-04-04,Late-afternoon peak,1,7,10.53263888888889,0.14285714285714285
2017-04-05,Early-morning peak,2,5,10.26736111111111,0.4
2017-04-05,Evening peak,3,5,10.26736111111111,0.6
2017-04-06,All-daytime plateau,1,6,10.172916666666667,0.16666666666666666
2017-04-06,Early-morning peak,1,6,10.172916666666667,0.16666666666666666
2017-04-06,Evening peak,2,6,10.172916666666667,0.3333333333333333
2017-04-06,Morning peak,2,6,10.172916666666667,0.3333333333333333
2017-04-07,Early-morning peak,1,6,9.904379562043797,0.16666666666666666
2017-04-07,Evening peak,2,6,9.904379562043797,0.3333333333333333
2017-04-07,Morning peak,3,6,9.904379562043797,0.5
2017-04-08,All-daytime plateau,1,5,12.325694444444444,0.2
2017-04-08,Evening peak,1,5,12.325694444444444,0.2
2017-04-08,Late-afternoon peak,1,5,12.325694444444444,0.2
2017-04-08,Morning peak,2,5,12.325694444444444,0.4
2017-04-09,Evening peak,2,7,10.516083916083916,0.2857142857142857
2017-04-09,Late-afternoon peak,3,7,10.516083916083916,0.42857142857142855
2017-04-09,Morning peak,2,7,10.516083916083916,0.2857142857142857
2017-04-10,All-daytime plateau,1,5,9.015972222222222,0.2
2017-04-10,Evening peak,3,5,9.015972222222222,0.6
2017-04-10,Late-afternoon peak,1,5,9.015972222222222,0.2
2017-04-11,Early-morning peak,1,5,9.677777777777777,0.2
2017-04-11,Evening peak,1,5,9.677777777777777,0.2
2017-04-11,Late-afternoon peak,2,5,9.677777777777777,0.4
2017-04-11,Morning peak,1,5,9.677777777777777,0.2
2017-04-12,Evening peak,1,3,10.302777777777777,0.3333333333333333
2017-04-12,Late-afternoon peak,2,3,10.302777777777777,0.6666666666666666
2017-04-13,Evening peak,3,4,8.856944444444444,0.75
2017-04-13,Late-afternoon peak,1,4,8.856944444444444,0.25
2017-04-14,All-daytime plateau,1,5,8.902777777777779,0.2
2017-04-14,Early-morning peak,1,5,8.902777777777779,0.2
2017-04-14,Evening peak,1,5,8.902777777777779,0.2
2017-04-14,Late-afternoon peak,1,5,8.902777777777779,0.2
2017-04-14,Morning peak,1,5,8.902777777777779,0.2
2017-04-15,Evening peak,2,6,7.7958333333333325,0.3333333333333333
2017-04-15,Late-afternoon peak,1,6,7.7958333333333325,0.16666666666666666
2017-04-15,Morning peak,3,6,7.7958333333333325,0.5
2017-04-16,All-daytime plateau,1,6,7.025,0.16666666666666666
2017-04-16,Late-afternoon peak,3,6,7.025,0.5
2017-04-16,Morning peak,2,6,7.025,0.3333333333333333
2017-04-17,All-daytime plateau,1,6,7.892361111111111,0.16666666666666666
2017-04-17,Early-morning peak,1,6,7.892361111111111,0.16666666666666666
2017-04-17,Evening peak,3,6,7.892361111111111,0.5
2017-04-17,Morning peak,1,6,7.892361111111111,0.16666666666666666
2017-04-18,All-daytime plateau,2,7,6.793055555555556,0.2857142857142857
2017-04-18,Early-morning peak,2,7,6.793055555555556,0.2857142857142857
2017-04-18,Evening peak,3,7,6.793055555555556,0.42857142857142855
2017-04-19,Early-morning peak,1,7,10.846527777777778,0.14285714285714285
2017-04-19,Evening peak,3,7,10.846527777777778,0.42857142857142855
2017-04-19,Late-afternoon peak,3,7,10.846527777777778,0.42857142857142855
2017-04-20,Early-morning peak,2,7,13.046527777777778,0.2857142857142857
2017-04-20,Evening peak,1,7,13.046527777777778,0.14285714285714285
2017-04-20,Late-afternoon peak,3,7,13.046527777777778,0.42857142857142855
2017-04-20,Morning peak,1,7,13.046527777777778,0.14285714285714285
2017-04-21,Early-morning peak,3,7,12.32986111111111,0.42857142857142855
2017-04-21,Evening peak,2,7,12.32986111111111,0.2857142857142857
2017-04-21,Late-afternoon peak,1,7,12.32986111111111,0.14285714285714285
2017-04-21,Morning peak,1,7,12.32986111111111,0.14285714285714285
2017-04-22,All-daytime plateau,2,8,9.502777777777778,0.25
2017-04-22,Evening peak,3,8,9.502777777777778,0.375
2017-04-22,Late-afternoon peak,2,8,9.502777777777778,0.25
2017-04-22,Morning peak,1,8,9.502777777777778,0.125
2017-04-23,Early-morning peak,1,7,10.325694444444444,0.14285714285714285
2017-04-23,Evening peak,2,7,10.325694444444444,0.2857142857142857
2017-04-23,Late-afternoon peak,2,7,10.325694444444444,0.2857142857142857
2017-04-23,Morning peak,2,7,10.325694444444444,0.2857142857142857
2017-04-24,Early-morning peak,1,7,7.595138888888889,0.14285714285714285
2017-04-24,Evening peak,2,7,7.595138888888889,0.2857142857142857
2017-04-24,Late-afternoon peak,4,7,7.595138888888889,0.5714285714285714
2017-04-25,All-daytime plateau,2,7,5.1971428571428575,0.2857142857142857
2017-04-25,Early-morning peak,2,7,5.1971428571428575,0.2857142857142857
2017-04-25,Evening peak,1,7,5.1971428571428575,0.14285714285714285
2017-04-25,Late-afternoon peak,2,7,5.1971428571428575,0.2857142857142857
2017-04-26,Early-morning peak,2,9,6.799305555555556,0.2222222222222222
2017-04-26,Evening peak,6,9,6.799305555555556,0.6666666666666666
2017-04-26,Morning peak,1,9,6.799305555555556,0.1111111111111111
2017-04-27,Early-morning peak,2,8,10.050694444444444,0.25
2017-04-27,Evening peak,3,8,10.050694444444444,0.375
2017-04-27,Late-afternoon peak,3,8,10.050694444444444,0.375
2017-04-28,Early-morning peak,1,9,9.997902097902099,0.1111111111111111
2017-04-28,Evening peak,8,9,9.997902097902099,0.8888888888888888
2017-04-29,All-daytime plateau,2,7,10.581944444444444,0.2857142857142857
2017-04-29,Evening peak,2,7,10.581944444444444,0.2857142857142857
2017-04-29,Late-afternoon peak,1,7,10.581944444444444,0.14285714285714285
2017-04-29,Morning peak,2,7,10.581944444444444,0.2857142857142857
2017-04-30,All-daytime plateau,1,7,10.802083333333334,0.14285714285714285
2017-04-30,Early-morning peak,1,7,10.802083333333334,0.14285714285714285
2017-04-30,Evening peak,2,7,10.802083333333334,0.2857142857142857
2017-04-30,Late-afternoon peak,2,7,10.802083333333334,0.2857142857142857
2017-04-30,Morning peak,1,7,10.802083333333334,0.14285714285714285
2017-05-01,All-daytime plateau,1,8,9.540277777777778,0.125
2017-05-01,Early-morning peak,4,8,9.540277777777778,0.5
2017-05-01,Evening peak,2,8,9.540277777777778,0.25
2017-05-01,Late-afternoon peak,1,8,9.540277777777778,0.125
2017-05-02,Early-morning peak,1,5,9.497916666666667,0.2
2017-05-02,Evening peak,2,5,9.497916666666667,0.4
2017-05-02,Late-afternoon peak,2,5,9.497916666666667,0.4
2017-05-03,Early-morning peak,3,8,9.840972222222222,0.375
2017-05-03,Evening peak,4,8,9.840972222222222,0.5
2017-05-03,Morning peak,1,8,9.840972222222222,0.125
2017-05-04,All-daytime plateau,1,9,9.030555555555557,0.1111111111111111
2017-05-04,Early-morning peak,1,9,9.030555555555557,0.1111111111111111
2017-05-04,Evening peak,3,9,9.030555555555557,0.3333333333333333
2017-05-04,Late-afternoon peak,3,9,9.030555555555557,0.3333333333333333
2017-05-04,Morning peak,1,9,9.030555555555557,0.1111111111111111
2017-05-05,All-daytime plateau,1,9,9.581944444444444,0.1111111111111111
2017-05-05,Early-morning peak,3,9,9.581944444444444,0.3333333333333333
2017-05-05,Evening peak,4,9,9.581944444444444,0.4444444444444444
2017-05-05,Late-afternoon peak,1,9,9.581944444444444,0.1111111111111111
2017-05-06,All-daytime plateau,3,8,10.221527777777778,0.375
2017-05-06,Early-morning peak,3,8,10.221527777777778,0.375
2017-05-06,Evening peak,1,8,10.221527777777778,0.125
2017-05-06,Morning peak,1,8,10.221527777777778,0.125
2017-05-07,All-daytime plateau,4,9,11.360416666666667,0.4444444444444444
2017-05-07,Early-morning peak,1,9,11.360416666666667,0.1111111111111111
2017-05-07,Evening peak,1,9,11.360416666666667,0.1111111111111111
2017-05-07,Late-afternoon peak,2,9,11.360416666666667,0.2222222222222222
2017-05-07,Morning peak,1,9,11.360416666666667,0.1111111111111111
2017-05-08,All-daytime plateau,1,9,9.207638888888889,0.1111111111111111
2017-05-08,Early-morning peak,1,9,9.207638888888889,0.1111111111111111
2017-05-08,Evening peak,3,9,9.207638888888889,0.3333333333333333
2017-05-08,Late-afternoon peak,2,9,9.207638888888889,0.2222222222222222
2017-05-08,Morning peak,2,9,9.207638888888889,0.2222222222222222
2017-05-09,Early-morning peak,2,8,12.272222222222222,0.25
2017-05-09,Evening peak,4,8,12.272222222222222,0.5
2017-05-09,Morning peak,2,8,12.272222222222222,0.25
2017-05-10,Early-morning peak,2,7,12.138194444444444,0.2857142857142857
2017-05-10,Evening peak,5,7,12.138194444444444,0.7142857142857143
2017-05-11,All-daytime plateau,1,9,11.848611111111111,0.1111111111111111
2017-05-11,Early-morning peak,3,9,11.848611111111111,0.3333333333333333
2017-05-11,Evening peak,2,9,11.848611111111111,0.2222222222222222
2017-05-11,Late-afternoon peak,1,9,11.848611111111111,0.1111111111111111
2017-05-11,Morning peak,2,9,11.848611111111111,0.2222222222222222
2017-05-12,Early-morning peak,1,9,9.927777777777777,0.1111111111111111
2017-05-12,Evening peak,6,9,9.927777777777777,0.6666666666666666
2017-05-12,Late-afternoon peak,1,9,9.927777777777777,0.1111111111111111
2017-05-12,Morning peak,1,9,9.927777777777777,0.1111111111111111
2017-05-13,All-daytime plateau,3,8,11.520138888888889,0.375
2017-05-13,Evening peak,3,8,11.520138888888889,0.375
2017-05-13,Morning peak,2,8,11.520138888888889,0.25
2017-05-14,All-daytime plateau,1,8,14.95138888888889,0.125
2017-05-14,Early-morning peak,1,8,14.95138888888889,0.125
2017-05-14,Evening peak,1,8,14.95138888888889,0.125
2017-05-14,Late-afternoon peak,4,8,14.95138888888889,0.5
2017-05-14,Morning peak,1,8,14.95138888888889,0.125
2017-05-16,All-daytime plateau,1,8,16.581944444444446,0.125
2017-05-16,Early-morning peak,1,8,16.581944444444446,0.125
2017-05-16,Evening peak,4,8,16.581944444444446,0.5
2017-05-16,Late-afternoon peak,2,8,16.581944444444446,0.25
2017-05-17,Early-morning peak,1,8,15.311805555555557,0.125
2017-05-17,Evening peak,4,8,15.311805555555557,0.5
2017-05-17,Late-afternoon peak,1,8,15.311805555555557,0.125
2017-05-17,Morning peak,2,8,15.311805555555557,0.25
2017-05-18,All-daytime plateau,1,8,14.156944444444443,0.125
2017-05-18,Early-morning peak,2,8,14.156944444444443,0.25
2017-05-18,Evening peak,3,8,14.156944444444443,0.375
2017-05-18,Late-afternoon peak,2,8,14.156944444444443,0.25
2017-05-19,All-daytime plateau,1,8,12.628472222222221,0.125
2017-05-19,Early-morning peak,1,8,12.628472222222221,0.125
2017-05-19,Evening peak,3,8,12.628472222222221,0.375
2017-05-19,Late-afternoon peak,3,8,12.628472222222221,0.375
2017-05-20,All-daytime plateau,2,9,11.3875,0.2222222222222222
2017-05-20,Evening peak,3,9,11.3875,0.3333333333333333
2017-05-20,Late-afternoon peak,1,9,11.3875,0.1111111111111111
2017-05-20,Morning peak,3,9,11.3875,0.3333333333333333
2017-05-21,Early-morning peak,3,8,13.408333333333333,0.375
2017-05-21,Evening peak,2,8,13.408333333333333,0.25
2017-05-21,Late-afternoon peak,2,8,13.408333333333333,0.25
2017-05-21,Morning peak,1,8,13.408333333333333,0.125
2017-05-22,All-daytime plateau,1,9,14.046527777777778,0.1111111111111111
2017-05-22,Early-morning peak,1,9,14.046527777777778,0.1111111111111111
2017-05-22,Evening peak,3,9,14.046527777777778,0.3333333333333333
2017-05-22,Late-afternoon peak,2,9,14.046527777777778,0.2222222222222222
2017-05-22,Morning peak,2,9,14.046527777777778,0.2222222222222222
2017-05-23,Early-morning peak,1,8,13.931249999999999,0.125
2017-05-23,Evening peak,6,8,13.931249999999999,0.75
2017-05-23,Late-afternoon peak,1,8,13.931249999999999,0.125
2017-05-24,Evening peak,6,7,17.665277777777778,0.8571428571428571
2017-05-24,Late-afternoon peak,1,7,17.665277777777778,0.14285714285714285
2017-05-25,Early-morning peak,2,8,20.86875,0.25
2017-05-25,Evening peak,2,8,20.86875,0.25
2017-05-25,Late-afternoon peak,3,8,20.86875,0.375
2017-05-25,Morning peak,1,8,20.86875,0.125
2017-05-26,Early-morning peak,3,8,21.970138888888886,0.375
2017-05-26,Evening peak,4,8,21.970138888888886,0.5
2017-05-26,Late-afternoon peak,1,8,21.970138888888886,0.125
2017-05-27,Early-morning peak,1,7,18.291044776119403,0.14285714285714285
2017-05-27,Evening peak,2,7,18.291044776119403,0.2857142857142857
2017-05-27,Late-afternoon peak,2,7,18.291044776119403,0.2857142857142857
2017-05-27,Morning peak,2,7,18.291044776119403,0.2857142857142857
2017-05-28,All-daytime plateau,1,8,18.416666666666668,0.125
2017-05-28,Evening peak,6,8,18.416666666666668,0.75
2017-05-28,Late-afternoon peak,1,8,18.416666666666668,0.125
2017-05-29,All-daytime plateau,1,8,12.540277777777778,0.125
2017-05-29,Early-morning peak,1,8,12.540277777777778,0.125
2017-05-29,Evening peak,3,8,12.540277777777778,0.375
2017-05-29,Late-afternoon peak,3,8,12.540277777777778,0.375
2017-05-30,Early-morning peak,2,8,14.950000000000001,0.25
2017-05-30,Evening peak,3,8,14.950000000000001,0.375
2017-05-30,Late-afternoon peak,2,8,14.950000000000001,0.25
2017-05-30,Morning peak,1,8,14.950000000000001,0.125
2017-05-31,Early-morning peak,2,7,15.118749999999999,0.2857142857142857
2017-05-31,Evening peak,3,7,15.118749999999999,0.42857142857142855
2017-05-31,Late-afternoon peak,1,7,15.118749999999999,0.14285714285714285
2017-05-31,Morning peak,1,7,15.118749999999999,0.14285714285714285
2017-06-01,All-daytime plateau,1,8,17.194444444444443,0.125
2017-06-01,Early-morning peak,1,8,17.194444444444443,0.125
2017-06-01,Evening peak,4,8,17.194444444444443,0.5
2017-06-01,Late-afternoon peak,2,8,17.194444444444443,0.25
2017-06-02,Early-morning peak,4,8,16.716666666666665,0.5
2017-06-02,Evening peak,4,8,16.716666666666665,0.5
2017-06-03,All-daytime plateau,2,8,15.320138888888888,0.25
2017-06-03,Early-morning peak,1,8,15.320138888888888,0.125
2017-06-03,Evening peak,2,8,15.320138888888888,0.25
2017-06-03,Morning peak,3,8,15.320138888888888,0.375
2017-06-04,All-daytime plateau,2,9,15.458333333333334,0.2222222222222222
2017-06-04,Evening peak,2,9,15.458333333333334,0.2222222222222222
2017-06-04,Late-afternoon peak,3,9,15.458333333333334,0.3333333333333333
2017-06-04,Morning peak,2,9,15.458333333333334,0.2222222222222222
2017-06-05,Early-morning peak,2,7,13.945138888888888,0.2857142857142857
2017-06-05,Evening peak,3,7,13.945138888888888,0.42857142857142855
2017-06-05,Late-afternoon peak,1,7,13.945138888888888,0.14285714285714285
2017-06-05,Morning peak,1,7,13.945138888888888,0.14285714285714285
2017-06-08,All-daytime plateau,1,8,12.190277777777778,0.125
2017-06-08,Early-morning peak,1,8,12.190277777777778,0.125
2017-06-08,Evening peak,3,8,12.190277777777778,0.375
2017-06-08,Late-afternoon peak,2,8,12.190277777777778,0.25
2017-06-08,Morning peak,1,8,12.190277777777778,0.125
2017-06-09,All-daytime plateau,3,9,14.83472222222222,0.3333333333333333
2017-06-09,Early-morning peak,3,9,14.83472222222222,0.3333333333333333
2017-06-09,Evening peak,3,9,14.83472222222222,0.3333333333333333
2017-06-10,All-daytime plateau,3,7,15.959027777777777,0.42857142857142855
2017-06-10,Evening peak,2,7,15.959027777777777,0.2857142857142857
2017-06-10,Morning peak,2,7,15.959027777777777,0.2857142857142857
2017-06-11,Evening peak,1,5,15.793055555555554,0.2
2017-06-11,Late-afternoon peak,3,5,15.793055555555554,0.6
2017-06-11,Morning peak,1,5,15.793055555555554,0.2
2017-06-12,All-daytime plateau,1,5,14.697916666666666,0.2
2017-06-12,Early-morning peak,1,5,14.697916666666666,0.2
2017-06-12,Evening peak,2,5,14.697916666666666,0.4
2017-06-12,Late-afternoon peak,1,5,14.697916666666666,0.2
2017-06-13,Early-morning peak,1,6,17.118055555555557,0.16666666666666666
2017-06-13,Evening peak,2,6,17.118055555555557,0.3333333333333333
2017-06-13,Late-afternoon peak,2,6,17.118055555555557,0.3333333333333333
2017-06-13,Morning peak,1,6,17.118055555555557,0.16666666666666666
2017-06-14,Evening peak,4,6,18.80138888888889,0.6666666666666666
2017-06-14,Late-afternoon peak,1,6,18.80138888888889,0.16666666666666666
2017-06-14,Morning peak,1,6,18.80138888888889,0.16666666666666666
2017-06-15,Early-morning peak,1,5,16.595833333333335,0.2
2017-06-15,Evening peak,3,5,16.595833333333335,0.6
2017-06-15,Late-afternoon peak,1,5,16.595833333333335,0.2
2017-06-16,Evening peak,1,6,15.561111111111112,0.16666666666666666
2017-06-16,Late-afternoon peak,2,6,15.561111111111112,0.3333333333333333
2017-06-16,Morning peak,3,6,15.561111111111112,0.5
2017-06-17,All-daytime plateau,1,5,21.481944444444444,0.2
2017-06-17,Evening peak,1,5,21.481944444444444,0.2
2017-06-17,Morning peak,3,5,21.481944444444444,0.6
2017-06-18,All-daytime plateau,2,6,22.302083333333332,0.3333333333333333
2017-06-18,Evening peak,1,6,22.302083333333332,0.16666666666666666
2017-06-18,Late-afternoon peak,2,6,22.302083333333332,0.3333333333333333
2017-06-18,Morning peak,1,6,22.302083333333332,0.16666666666666666
2017-06-19,All-daytime plateau,1,7,21.049305555555556,0.14285714285714285
2017-06-19,Evening peak,2,7,21.049305555555556,0.2857142857142857
2017-06-19,Late-afternoon peak,2,7,21.049305555555556,0.2857142857142857
2017-06-19,Morning peak,2,7,21.049305555555556,0.2857142857142857
2017-06-20,Early-morning peak,2,5,16.578472222222224,0.4
2017-06-20,Evening peak,1,5,16.578472222222224,0.2
2017-06-20,Late-afternoon peak,1,5,16.578472222222224,0.2
2017-06-20,Morning peak,1,5,16.578472222222224,0.2
2017-06-21,All-daytime plateau,1,5,17.04513888888889,0.2
2017-06-21,Early-morning peak,1,5,17.04513888888889,0.2
2017-06-21,Evening peak,3,5,17.04513888888889,0.6
2017-06-22,Early-morning peak,3,6,18.123611111111114,0.5
2017-06-22,Evening peak,2,6,18.123611111111114,0.3333333333333333
2017-06-22,Morning peak,1,6,18.123611111111114,0.16666666666666666
2017-06-23,Early-morning peak,1,7,16.186805555555555,0.14285714285714285
2017-06-23,Evening peak,4,7,16.186805555555555,0.5714285714285714
2017-06-23,Late-afternoon peak,2,7,16.186805555555555,0.2857142857142857
2017-06-24,Early-morning peak,2,6,14.072222222222223,0.3333333333333333
2017-06-24,Evening peak,1,6,14.072222222222223,0.16666666666666666
2017-06-24,Late-afternoon peak,1,6,14.072222222222223,0.16666666666666666
2017-06-24,Morning peak,2,6,14.072222222222223,0.3333333333333333
2017-06-25,All-daytime plateau,1,7,14.644444444444446,0.14285714285714285
2017-06-25,Early-morning peak,2,7,14.644444444444446,0.2857142857142857
2017-06-25,Evening peak,3,7,14.644444444444446,0.42857142857142855
2017-06-25,Late-afternoon peak,1,7,14.644444444444446,0.14285714285714285
2017-06-26,Evening peak,3,6,13.807638888888889,0.5
2017-06-26,Late-afternoon peak,1,6,13.807638888888889,0.16666666666666666
2017-06-26,Morning peak,2,6,13.807638888888889,0.3333333333333333
2017-06-27,All-daytime plateau,1,8,12.004166666666666,0.125
2017-06-27,Early-morning peak,1,8,12.004166666666666,0.125
2017-06-27,Evening peak,4,8,12.004166666666666,0.5
2017-06-27,Late-afternoon peak,2,8,12.004166666666666,0.25
2017-06-28,Early-morning peak,2,6,12.622222222222222,0.3333333333333333
2017-06-28,Evening peak,1,6,12.622222222222222,0.16666666666666666
2017-06-28,Late-afternoon peak,1,6,12.622222222222222,0.16666666666666666
